ID,Text,Comment
Good.FriedPumpkinChips.DisplayName,南瓜片,643
Good.FriedPumpkinChips.PluralDisplayName,南瓜片,644
Lapantouflemagic.LargeFarmBubble.DisplayName,大型农舍防水升级,645
Lapantouflemagic.LargeFarmBubble.Description,"一个巨大的平台，带有大块玻璃板，围绕在大型农舍周围，使其防水。
<color=#00FFFF>可作为堤坝使用</color>
防水部分必须始终位于防水部分或地面之上！",646
Lapantouflemagic.LargeFarmBubble.FlavorDescription,"""玻璃的问题是，当你给它施加太大压力时，它会爆裂，玻璃碎片会四处飞溅。"" 
-海狸爷爷，关于他脸上的伤疤。",647
Lapantouflemagic.TreeNurseryWatertightBubble.DisplayName,树苗培育场防水升级,648
Lapantouflemagic.TreeNurseryWatertightBubble.FlavorDescription,"希望这次玻璃工人知道他们在做什么……"" 
-海狸奶奶",649
Lapantouflemagic.RestBed.DisplayName,休息床,650
Lapantouflemagic.RestBed.Description,一个小型的遮盖床，供受伤的海狸休息并加快恢复。,651
Lapantouflemagic.Clinic.DisplayName,诊所,652
Lapantouflemagic.Clinic.Description,"一个大房子，住着一名护士，照顾受伤的海狸。
比休息床更有效，并且可以使用药物进一步加速恢复。
<color=#00FFFF>可作为堤坝使用</color>",653
Lapantouflemagic.Clinic.FlavorDescription,大家都喜欢可爱的护士。,654
Billboard.Newsboard.DisplayName,公告板,655
Billboard.Newsboard.Description,一个大公告板，显示与最新更新相关的信息。可以放置在卷心菜之上。,656
Good.NotHarvesable.PluralDisplayName,不可收获,657
Good.NotHarvesable.DisplayName,不可收获,658
Lapantouflemagic.UndergroundColdStorage.DisplayName,地下冷藏库,659
Lapantouflemagic.UndergroundColdStorage.Description,一个深度储藏设施，利用地面本身作为隔热层。,660
Lapantouflemagic.UndergroundColdStorage.FlavorDescription,"""储存冰、冰淇淋或尸体的最佳地点！……你为什么这样看着我？你带回来的这些恶心东西都装满了这里！"" 
-啃木者杰克",661
Lapantouflemagic.MinorInjury.DisplayName,轻伤,662
Lapantouflemagic.SevereInjury.DisplayName,重伤,663
Lapantouflemagic.SevereInjury.CriticalDescription,"这只海狸受了重伤，没有适当的治疗无法痊愈。",664
Lapantouflemagic.SevereInjury.CriticalDescriptionShort,重伤！,665
Lapantouflemagic.MinorBurns.DisplayName,轻度烧伤,666
Lapantouflemagic.MinorBurns.CriticalDescription,这只海狸被烧伤了，应该去休息。,667
Lapantouflemagic.MinorBurns.CriticalDescriptionShort,轻度烧伤。,668
Lapantouflemagic.MinorBurns.DeathMessage,<color=green>由于极度粗心着火而死。事实证明，长着毛的生物相当易燃。</color>,669
Lapantouflemagic.MajorBurns.DisplayName,重度烧伤,670
Lapantouflemagic.MajorBurns.CriticalDescription,"这只海狸在工作时严重烧伤，未经治疗不会痊愈。",671
Lapantouflemagic.MajorBurns.CriticalDescriptionShort,重度烧伤！,672
Lapantouflemagic.MajorBurns.DeathMessage,"<color=green>掉进熔融材料池中，喊着''我的宝贝''。它最近行为有点奇怪。</color>",673
Lapantouflemagic.MildDisease.DisplayName,轻病,674
Lapantouflemagic.MildDisease.CriticalDescription,这只海狸生病了，应该去休息。,675
Lapantouflemagic.MildDisease.CriticalDescriptionShort,轻病。,676
Lapantouflemagic.MildDisease.DeathMessage,<color=green>情况突然恶化，现在摆脱了痛苦。希望这不是传染病。</color>,677
Lapantouflemagic.SevereDisease.DisplayName,重病,678
Lapantouflemagic.SevereDisease.CriticalDescription,"这只海狸得了重病，未经治疗无法痊愈。",679
Lapantouflemagic.SevereDisease.CriticalDescriptionShort,重病！,680
Lapantouflemagic.SevereDisease.DeathMessage,<color=green>得了所谓的“所有病症”。医生决定将其安乐死，因为它开始长出第三个头。</color>,681
Lapantouflemagic.Maimed.DisplayName,残疾,682
Lapantouflemagic.Maimed.CriticalDescription,这只可怜的海狸在危险工作中失去了肢体！它需要假肢才能恢复正常生活。,683
Lapantouflemagic.Maimed.CriticalDescriptionShort,残疾的海狸！,684
Lapantouflemagic.LitteralDoublePlatform.Description,"一个双层平台，字面意义上的。",685
Lapantouflemagic.FancyStorage.DisplayName,辉煌储藏室,686
Lapantouflemagic.FancyStorage.Description,储存珍贵的核心物品。别问枕头从哪来的。,687
Lapantouflemagic.FancyStorage.FlavorDescription,肯定是存放独特和重要玻璃器皿的最佳方式。,688
Good.Tools.DisplayName,工具,689
Good.Tools.PluralDisplayName,工具,690
Lapantouflemagic.Megaplatform.DisplayName,巨型平台,696
Lapantouflemagic.Megaplatform.FlavorDescription,"""所以当玩家没注意时，我们要重新填充灯光——
- 嘘！那是个秘密！"" 
- 两只匿名海狸",697
Lapantouflemagic.Verydeep_mine_elevator.DisplayName,深渊电梯,698
Lapantouflemagic.Verydeep_mine_elevator.FlavorDescription,"""快点！别像小海狸一样！危险？什么危险？我嘲笑危险！哈-哈-哈-咯噗噗噗噗"" 
- 探险队3号队，队长的遗言",699
Lapantouflemagic.NarrowLodge.DisplayName,高窄小屋,700
Lapantouflemagic.NarrowLodge.Description,"一个高而窄的小屋，用来堵住不便的角落。
<color=#00FFFF>可作为堤坝使用</color>",701
Lapantouflemagic.NarrowLodge.FlavorDescription,"""呃，谁会觉得这适合居住？肯定是个建筑师的杰作！"" 
- 一个工程师海狸",702
Lapantouflemagic.MechanizedRicefarm.DisplayName,"钟摆水培稻田",703
Lapantouflemagic.MasterInSupStrucEng.DisplayName,巨型结构工程硕士,709
Lapantouflemagic.MasterInSupStrucEng.PluralDisplayName,巨型结构工程硕士,710
Lapantouflemagic.WPBeaverStatue.FlavorDescription.Folktails,"""绝对是有限资源的最佳利用……"" 
- 远征队长",712
Lapantouflemagic.GiantPillar.DisplayName,巨型柱子,713
Lapantouflemagic.GiantPillar.Description,将半棵巨杉插入地面作为平台使用。侧面平台可在中途固定。,714
Lapantouflemagic.GiantPillar.FlavorDescription,这是一根大木头！,715
Good.MintyBambooShoot.DisplayName,薄荷味竹笋,716
Good.MintyBambooShoot.PluralDisplayName,薄荷味竹笋,717
Lapantouflemagic.Deprecated.DisplayName,<color=red>已弃用实体！</color>,718
Lapantouflemagic.Deprecated.Description,"<color=red>此物已弃用，缺少一些新功能！
当你有机会时，换一个新的。</color>",719
Lapantouflemagic.Deprecated.FlavorDescription,"<color=red>此建筑已弃用，缺少一些新功能！
当你有机会时，换一个新的。</color>",720
Lapantouflemagic.BurnsWard.DisplayName,烧伤病房,721
Lapantouflemagic.BurnsWard.Description,"一个专门治疗烧伤的医疗病房，使用XXX可加快恢复。
<color=#00FFFF>可作为堤坝使用</color>",722
Lapantouflemagic.BurnsWard.FlavorDescription,"""烧焦的毛发味真难闻""",723
Lapantouflemagic.InfectiousWard.DisplayName,传染病房,724
Lapantouflemagic.InfectiousWard.Description,"一个专门治疗传染病的医疗病房，使用XXX可加快恢复。
<color=#00FFFF>可作为堤坝使用</color>",725
Lapantouflemagic.InfectiousWard.FlavorDescription,"""鲍比，你这次又吃了什么？我从没见过这些症状。"" 
- 一位医生海狸，每隔几周一次。",726
Lapantouflemagic.TraumatologyWard.DisplayName,创伤病房,727
Lapantouflemagic.TraumatologyWard.Description,"一个专门治疗身体伤害的医疗病房，使用XXX可加快恢复。
<color=#00FFFF>可作为堤坝使用</color>",728
Lapantouflemagic.TraumatologyWard.FlavorDescription,"""今天会是什么？肺部穿刺？腿骨折？头部受伤？一次全都有？""",729
Lapantouflemagic.NormalWard.DisplayName,普通病房,730
Lapantouflemagic.NormalWard.Description,"一个安静的地方，供受伤的海狸休息并获得适当的医疗护理。主要通过丰富的食物、每日护理和大量休息来治疗（由一楼的诊所提供）。
<color=#00FFFF>可作为堤坝使用</color>",731
Lapantouflemagic.NormalWard.FlavorDescription,"""别人认为我笨拙，或者我只是特别喜欢护士。但实际上，我只是非常懒惰。"" 
- 一个矿工海狸",732
Good.FoodAndCare.DisplayName,食物与护理,733
Good.FoodAndCare.PluralDisplayName,食物与护理,734
Lapantouflemagic.BetterMedicine.DisplayName,基础药膏,735
Lapantouflemagic.BetterMedicine.PluralDisplayName,基础药膏,736
Lapantouflemagic.WaterCannon.DisplayName,水炮,737
Lapantouflemagic.WaterCannon.FlavorDescription,"""我想在它开始射水之前跳进桶里……"" 
- 又一个傻海狸",738
Good.SiliconMetal.DisplayName,硅金属锭,739
Good.SiliconMetal.PluralDisplayName,硅金属锭,740
Lapantouflemagic.SolarArray.DisplayName,太阳能电池板阵列,741
Lapantouflemagic.SolarArray.Description,"捕捉阳光并将其转化为古代人类文本中提到的“电力”。最好随时盯着它，还要注意脚下。",742
Lapantouflemagic.SolarArray.FlavorDescription,"""呵呵，夏天在热表面上烤南瓜片最有趣了。""",743
Lapantouflemagic.Unplantable.,无法种植,744
Reciepe.GoldPanning.DisplayName,淘金,745
Good.GoldDust.DisplayName,金粉,746
Good.GoldDust.PluralDisplayName,金粉,747
Good.GoldBar.DisplayName,金条,748
Good.GoldBar.PluralDisplayName,金条,749
Good.SurgeryKits.DisplayName,手术包,750
Good.SurgeryKits.PluralDisplayName,手术包,751
Good.AntibioticsAndDisinfectant.DisplayName,抗生素,752
Good.AntibioticsAndDisinfectant.PluralDisplayName,抗生素,753
Good.FrostBalm.DisplayName,冰霜膏,754
Good.FrostBalm.PluralDisplayName,冰霜膏,755
Lapantouflemagic.TankShower.DisplayName,桶式淋浴,756
Lapantouflemagic.TankShower.Description,"一个从储水桶取水的淋浴。
主要对那些无法控制自己、喜欢挑战高难度模式的怪人有用。
可容纳2只海狸。",757
Lapantouflemagic.TankShower.FlavorDescription,"""你为什么要这样对自己？""",758
Lapantouflemagic.HoomanRuins.DisplayName,人类遗迹之旅,759
Lapantouflemagic.NEWForester.Description,"种植基础树木。
<color=#00FFFF>可作为堤坝使用</color>",760
Lapantouflemagic.Handicrafter.Description,"一个用于制作手工制品的城镇房屋。
<color=#00FFFF>可作为堤坝使用</color>",762
Lapantouflemagic.TreeNurseryWatertightBubble.Description,"一个长走道，带有大块玻璃板，围绕树苗培育场建造，以保护幼苗免受洪水侵害。
<color=#00FFFF>可作为堤坝使用</color>
<color=green>防水部件必须始终位于防水或地面之上！</color>",763
Lapantouflemagic.IrrigationTower.Description,"通过消耗水来灌溉周围的土地。
<color=green>耗水量比水坑稍高。</color>
<color=#00FFFF>可作为堤坝使用</color>",764
Lapantouflemagic.Smallcookhouse.Description,"一个中等小屋，带有稍大的烹饪空间，用于准备简单的食物和饮品。
<color=#00FFFF>可作为堤坝使用</color>",765
Lapantouflemagic.KitchenHouse.Description,"一个配备机械化厨房的大房子，供许多海狸进食。
<color=#FF6EC7>无需工人也可运行。</color>
<color=#00FFFF>可作为堤坝使用</color>",766
Lapantouflemagic.UselessPlant1.DisplayName,装饰性蕨类,767
Lapantouflemagic.waterpumpUpgrade.Description,"一个升级模块，需放置在两个相邻的水泵之间。
<color=#00FFFF>可作为堤坝使用</color>
<color=green>放置时需注意相机方向！</color>",768
Lapantouflemagic.DeepWaterPumpUpgrade.Description,"一个升级模块，需放置在两个相邻的深水泵之间。
<color=#00FFFF>可作为堤坝使用</color>
<color=green>放置时需注意相机方向！</color>",769
Good.HoomanRelic.DisplayName,人类遗物,770
Good.HoomanRelic.PluralDisplayName,人类遗物,771
Good.NuclearWaste.DisplayName,核废料,772
Good.NuclearWaste.PluralDisplayName,核废料,773
Lapantouflemagic.AdvancedSawmill.DisplayName,高级锯木厂,774
Lapantouflemagic.AdvancedSawmill.Description,"一个巨大的建筑，几乎是一座完整的水坝。将巨型原木切割成不同的产品。
在其周围产生大量灰尘。
<color=#00FFFF>可作为堤坝使用</color>",775
Lapantouflemagic.AdvancedSawmill.FlavorDescription,"""除非我能把世界切成两半，否则我不会满足"" 
- 一名机械师海狸",776
Good.GiantHalfLog.DisplayName,巨型半原木,777
Good.GiantHalfLog.PluralDisplayName,巨型半原木,778
Lapantouflemagic.Megaplatform.Description,"一个巨型平台，能够支撑巨大的负载，配备几乎永恒的人工照明，这得益于化学的力量。可放置在以下建筑物上：
 - 钟摆水培农场
 - 温室
 - 热核压机
 - 运动广场
 - 多功能户外工作区
 - 机器人组装器
 - 搬运机器人待机区
 - 天空喷泉
 - 滚球场",782
Lapantouflemagic.Verydeep_mine_elevator.Description,"让海狸下到废墟，探索古代人类设施。这是一次真正的终生冒险。我们将在那里发现什么黑暗的秘密？",783
Lapantouflemagic.WarmStorage.DisplayName,保温储藏,784
Lapantouflemagic.WarmStorage.Description,"一个巨大的锅，放在火上用于保温食物。
<color=green>放置时需注意相机方向！</color>",785
Lapantouflemagic.WarmStorage.FlavorDescription,"""但是……怎么可能……这个东西比房子还大！
- 一个建筑师海狸",786
Lapantouflemagic.WarmStorageBaseL.DisplayName,保温储藏底座（左）,787
Lapantouflemagic.WarmStorageBase.Description,"一个消耗木材的储藏结构，用于储存和保温大量熟食。",789
Lapantouflemagic.WarmStorageBase.FlavorDescription,"""显然，人类曾经说过，每个好游戏都需要一个爪形建筑。但为什么我们决定在现实中建造它？"" 
- 玛蒂尔达，疯之前的日子",790
Lapantouflemagic.ContaminatedJail.DisplayName,污染海狸监狱,791
Lapantouflemagic.ContaminatedJail.FlavorDescription,"""用木头建的海狸监狱似乎是个愚蠢的主意，但它们太有礼貌了，逃跑都不好意思""",793
Lapantouflemagic.Topentrancewatertightlodge_BoxStorage.DisplayName,井梯小屋（搬运工+箱子储藏）,794
Lapantouflemagic.Topentrancewatertightlodge_BoxStorage.Description,"一个中等大小的防水小屋，围绕一座梯子建造，带有悬空的储藏空间环。
可以叠加在自身、变种上，并且可以承载选定的建筑。
供两个家庭居住，并雇佣<color=green>一名搬运工</color>。
<color=#00FFFF>可作为堤坝使用</color>
使用<color=yellow>串烤平台</color><color=#FF0000>可能是必要的</color>",795
Lapantouflemagic.Topentrancewatertightlodge_BoxStorage.FlavorDescription,"""如果你把整座塔涂成绿色，然后从顶部顺着梯子往下爬，有时你会进入一个充满行走的蘑菇和飞行乌龟的奇怪世界！"" 
- 疯厨师玛蒂尔达",796
Lapantouflemagic.Topentrancewatertightlodge_LiquidStorage.DisplayName,井梯小屋（搬运工+液体储藏）,797
Lapantouflemagic.Topentrancewatertightlodge_LiquidStorage.Description,"一个中等大小的防水小屋，围绕一座梯子建造，带有额外的液体储藏层。
可以叠加在自身、变种上，并且可以承载选定的建筑。
供两个家庭居住，并雇佣<color=green>一名搬运工</color>。
<color=#00FFFF>可作为堤坝使用</color>",798
Lapantouflemagic.Topentrancewatertightlodge_LiquidStorage.FlavorDescription,"""建筑师们肯定对这个东西施加了严苛的限制，才会接受将其做得如此简单实用。"" 
- 一个工程师海狸",799
Lapantouflemagic.Topentrancewatertightlodge.DisplayName,井梯小屋（搬运工带侧门）,800
Lapantouflemagic.Topentrancewatertightlodge.Description,"一个中等大小的防水小屋，围绕一座梯子建造，带有一个侧门。
可以叠加在自身、变种上，并且可以承载选定的建筑。
供两个家庭居住，并雇佣<color=green>两名搬运工</color>。
<color=#00FFFF>可作为堤坝使用</color>",801
Lapantouflemagic.Topentrancewatertightlodge.FlavorDescription,"""感谢最新的水桶技术，水甚至不会进入中央井！"" 
- 海狸X技术公司的CEO",802
Lapantouflemagic.Topentrancewatertightlodge_segment.DisplayName,井梯小屋（搬运工塔段）,803
Lapantouflemagic.Topentrancewatertightlodge_segment.Description,"一个中等大小的防水小屋，围绕一座梯子建造，但没有侧门，出于美学考虑。
可以叠加在自身、变种上，并且可以承载选定的建筑。
供两个家庭居住，并雇佣<color=green>两名搬运工</color>。
<color=#00FFFF>可作为堤坝使用</color>",804
Lapantouflemagic.Topentrancewatertightlodge_segment.FlavorDescription,"""我想知道我们能建多高……"" 
- 一个伐木工海狸",805
Building.GiantBuriedTank.Description,"一个巨大的储水罐，体积如此庞大，重量如此沉重，需要非常坚固的支撑才能不爆裂。
必须建在3x3x3的凹室或坑中。
金属桁架必须插入地面或可堆叠的防水建筑上。
<color=green>查看公告板以获得视觉帮助。</color>",806
Lapantouflemagic.BadwaterPump.Description,"一个更好且机械操作的污水泵站。
绝对是由一个疯狂（但聪明）的海狸设计的。
螺旋桨必须浸没在水中。
<color=#00FFFF>可以在水下运行！</color>。
<color=#00FFFF>可作为堤坝使用</color>",808
Lapantouflemagic.BadwaterPump.FlavorDescription,"""这个模组制作者是个虐待狂？‘模组制作者’是什么？你在说什么？你喝了那个东西吗？"" 
- 一个担心的护士海狸",809
